,iso_code,date,new_cases_per_million,new_deaths_per_million,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,people_fully_vaccinated_per_hundred,stringency_index,population_density,median_age,aged_65_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,human_development_index,continent_Africa,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America
323,CZE,2/2/2022,5350.153,3.543,14.152,0.24,4.2,63.37,41.67,137.176,43.3,19.027,32605.906,0.5,227.485,6.82,30.5,38.3,6.63,0.9,0,0,1,0,0,0
324,CZE,2/3/2022,4051.451,4.103,14.029,0.244,4.1,63.41,41.67,137.176,43.3,19.027,32605.906,0.5,227.485,6.82,30.5,38.3,6.63,0.9,0,0,1,0,0,0
325,CZE,2/4/2022,3524.343,3.543,13.515,0.235,4.3,63.46,41.67,137.176,43.3,19.027,32605.906,0.5,227.485,6.82,30.5,38.3,6.63,0.9,0,0,1,0,0,0
326,CZE,2/5/2022,2683.468,4.382,13.095,0.249,4.0,63.46,41.67,137.176,43.3,19.027,32605.906,0.5,227.485,6.82,30.5,38.3,6.63,0.9,0,0,1,0,0,0
327,CZE,2/6/2022,2245.595,3.637,12.774,0.239,4.2,63.47,41.67,137.176,43.3,19.027,32605.906,0.5,227.485,6.82,30.5,38.3,6.63,0.9,0,0,1,0,0,0
328,CZE,2/7/2022,851.038,2.704,12.444,0.246,4.1,63.5,41.67,137.176,43.3,19.027,32605.906,0.5,227.485,6.82,30.5,38.3,6.63,0.9,0,0,1,0,0,0
329,COD,2/1/2022,0.0,0.0,0.0975,0.03735,26.7,0.27,33.33,35.879,17.0,3.02,808.133,77.1,318.949,6.1,1.6,24.6,1.2000000000000002,0.48,1,0,0,0,0,0
330,COD,2/2/2022,1.418,0.0,0.0975,0.03735,26.7,0.27,33.33,35.879,17.0,3.02,808.133,77.1,318.949,6.1,1.6,24.6,1.2000000000000002,0.48,1,0,0,0,0,0
331,COD,2/3/2022,0.0,0.0,0.0975,0.03735,26.7,0.27,33.33,35.879,17.0,3.02,808.133,77.1,318.949,6.1,1.6,24.6,1.2000000000000002,0.48,1,0,0,0,0,0
332,COD,2/4/2022,0.0,0.0,0.0975,0.03735,26.7,0.27,33.33,35.879,17.0,3.02,808.133,77.1,318.949,6.1,1.6,24.6,1.2000000000000002,0.48,1,0,0,0,0,0
333,COD,2/5/2022,0.0,0.0,0.0975,0.03735,26.7,0.27,33.33,35.879,17.0,3.02,808.133,77.1,318.949,6.1,1.6,24.6,1.2000000000000002,0.48,1,0,0,0,0,0
334,COD,2/6/2022,0.0,0.0,0.0975,0.03735,26.7,0.27,33.33,35.879,17.0,3.02,808.133,77.1,318.949,6.1,1.6,24.6,1.2000000000000002,0.48,1,0,0,0,0,0
335,COD,2/7/2022,1.905,0.411,0.0975,0.03735,26.7,0.27,33.33,35.879,17.0,3.02,808.133,77.1,318.949,6.1,1.6,24.6,1.2000000000000002,0.48,1,0,0,0,0,0
336,DNK,2/1/2022,7803.826,2.58,29.158,0.2555,3.9,82.06,16.67,136.52,42.3,19.677,46682.515,0.2,114.767,6.41,19.3,18.8,2.5,0.94,0,0,1,0,0,0
337,DNK,2/2/2022,9461.232,3.44,27.961,0.2737,3.7,82.09,16.67,136.52,42.3,19.677,46682.515,0.2,114.767,6.41,19.3,18.8,2.5,0.94,0,0,1,0,0,0
338,DNK,2/3/2022,7607.552,3.612,27.064,0.2766,3.6,82.1,16.67,136.52,42.3,19.677,46682.515,0.2,114.767,6.41,19.3,18.8,2.5,0.94,0,0,1,0,0,0
339,DNK,2/4/2022,6911.562,2.924,26.408,0.2709,3.7,82.13,16.67,136.52,42.3,19.677,46682.515,0.2,114.767,6.41,19.3,18.8,2.5,0.94,0,0,1,0,0,0
340,DNK,2/5/2022,6741.435,6.021,26.387,0.2694,3.7,82.14,16.67,136.52,42.3,19.677,46682.515,0.2,114.767,6.41,19.3,18.8,2.5,0.94,0,0,1,0,0,0
341,DNK,2/6/2022,6280.768,3.096,26.75,0.266,3.8,82.15,16.67,136.52,42.3,19.677,46682.515,0.2,114.767,6.41,19.3,18.8,2.5,0.94,0,0,1,0,0,0
342,DNK,2/7/2022,5994.7,4.817,26.205,0.2769,3.6,82.17,16.67,136.52,42.3,19.677,46682.515,0.2,114.767,6.41,19.3,18.8,2.5,0.94,0,0,1,0,0,0
343,DJI,2/1/2022,7.982,0.0,0.0975,0.03735,26.7,9.12,49.07,41.285,25.4,4.213,2705.406,22.5,258.037,6.05,1.7,24.5,1.4,0.524,1,0,0,0,0,0
344,DJI,2/2/2022,2.993,0.0,0.0975,0.03735,26.7,9.12,49.07,41.285,25.4,4.213,2705.406,22.5,258.037,6.05,1.7,24.5,1.4,0.524,1,0,0,0,0,0
345,DJI,2/3/2022,16.963,0.0,0.0975,0.03735,26.7,9.12,49.07,41.285,25.4,4.213,2705.406,22.5,258.037,6.05,1.7,24.5,1.4,0.524,1,0,0,0,0,0
346,DJI,2/4/2022,14.967,0.0,0.0975,0.03735,26.7,9.12,49.07,41.285,25.4,4.213,2705.406,22.5,258.037,6.05,1.7,24.5,1.4,0.524,1,0,0,0,0,0
347,DJI,2/5/2022,2.993,0.0,0.0975,0.03735,26.7,9.12,49.07,41.285,25.4,4.213,2705.406,22.5,258.037,6.05,1.7,24.5,1.4,0.524,1,0,0,0,0,0
348,DJI,2/6/2022,0.0,0.0,0.0975,0.03735,26.7,9.12,49.07,41.285,25.4,4.213,2705.406,22.5,258.037,6.05,1.7,24.5,1.4,0.524,1,0,0,0,0,0
349,DJI,2/7/2022,13.969,0.0,0.0975,0.03735,26.7,9.12,49.07,41.285,25.4,4.213,2705.406,22.5,258.037,6.05,1.7,24.5,1.4,0.524,1,0,0,0,0,0
350,DOM,2/1/2022,116.399,0.274,0.588,0.2706,3.7,53.09166666666666,37.96,222.873,27.6,6.981,14600.861,1.6,266.653,8.2,8.5,19.1,1.6,0.756,0,0,0,1,0,0
351,DOM,2/2/2022,127.719,0.274,0.564,0.2505,4.0,53.01,37.96,222.873,27.6,6.981,14600.861,1.6,266.653,8.2,8.5,19.1,1.6,0.756,0,0,0,1,0,0
352,DOM,2/3/2022,92.845,0.183,0.54,0.2154,4.6,53.06,37.96,222.873,27.6,6.981,14600.861,1.6,266.653,8.2,8.5,19.1,1.6,0.756,0,0,0,1,0,0
353,DOM,2/4/2022,100.514,0.365,0.595,0.1865,5.4,53.09,37.96,222.873,27.6,6.981,14600.861,1.6,266.653,8.2,8.5,19.1,1.6,0.756,0,0,0,1,0,0
354,DOM,2/5/2022,147.895,0.274,0.626,0.1839,5.4,53.11,37.96,222.873,27.6,6.981,14600.861,1.6,266.653,8.2,8.5,19.1,1.6,0.756,0,0,0,1,0,0
355,DOM,2/6/2022,87.276,0.274,0.665,0.1679,6.0,53.12,37.96,222.873,27.6,6.981,14600.861,1.6,266.653,8.2,8.5,19.1,1.6,0.756,0,0,0,1,0,0
356,DOM,2/7/2022,95.31,0.365,0.643,0.1707,5.9,53.16,37.96,222.873,27.6,6.981,14600.861,1.6,266.653,8.2,8.5,19.1,1.6,0.756,0,0,0,1,0,0
357,ECU,2/1/2022,405.792,2.18,0.604,0.637,1.6,74.45,60.65,66.939,28.1,7.104,10581.936,3.6,140.448,5.55,2.0,12.3,1.5,0.759,0,0,0,0,0,1
358,ECU,2/2/2022,364.592,3.745,0.568,0.638,1.6,74.52,60.65,66.939,28.1,7.104,10581.936,3.6,140.448,5.55,2.0,12.3,1.5,0.759,0,0,0,0,0,1
359,ECU,2/3/2022,381.027,2.068,0.566,0.624,1.6,74.59,60.65,66.939,28.1,7.104,10581.936,3.6,140.448,5.55,2.0,12.3,1.5,0.759,0,0,0,0,0,1
360,ECU,2/4/2022,485.564,2.236,0.527,0.614,1.6,74.66,60.65,66.939,28.1,7.104,10581.936,3.6,140.448,5.55,2.0,12.3,1.5,0.759,0,0,0,0,0,1
361,ECU,2/5/2022,283.814,0.783,0.513,0.613,1.6,74.68,60.65,66.939,28.1,7.104,10581.936,3.6,140.448,5.55,2.0,12.3,1.5,0.759,0,0,0,0,0,1
362,ECU,2/6/2022,153.786,0.503,0.516,0.612,1.6,74.7,60.65,66.939,28.1,7.104,10581.936,3.6,140.448,5.55,2.0,12.3,1.5,0.759,0,0,0,0,0,1
363,ECU,2/7/2022,0.0,0.0,0.501,0.611,1.6,74.78,60.65,66.939,28.1,7.104,10581.936,3.6,140.448,5.55,2.0,12.3,1.5,0.759,0,0,0,0,0,1
364,EGY,2/1/2022,21.974,0.46,0.0975,0.03735,26.7,27.28,43.52,97.999,25.3,5.159,10550.206,1.3,525.432,17.31,0.2,50.1,1.6,0.707,1,0,0,0,0,0
365,EGY,2/2/2022,21.85,0.499,0.0975,0.03735,26.7,27.28,43.52,97.999,25.3,5.159,10550.206,1.3,525.432,17.31,0.2,50.1,1.6,0.707,1,0,0,0,0,0
366,EGY,2/3/2022,21.878,0.432,0.0975,0.03735,26.7,27.28,43.52,97.999,25.3,5.159,10550.206,1.3,525.432,17.31,0.2,50.1,1.6,0.707,1,0,0,0,0,0
367,EGY,2/4/2022,21.974,0.374,0.0975,0.03735,26.7,27.28,43.52,97.999,25.3,5.159,10550.206,1.3,525.432,17.31,0.2,50.1,1.6,0.707,1,0,0,0,0,0
368,EGY,2/5/2022,22.041,0.556,0.0975,0.03735,26.7,27.28,43.52,97.999,25.3,5.159,10550.206,1.3,525.432,17.31,0.2,50.1,1.6,0.707,1,0,0,0,0,0
369,EGY,2/6/2022,22.07,0.566,0.0975,0.03735,26.7,27.28,43.52,97.999,25.3,5.159,10550.206,1.3,525.432,17.31,0.2,50.1,1.6,0.707,1,0,0,0,0,0
370,EGY,2/7/2022,21.792,0.547,0.0975,0.03735,26.7,27.28,43.52,97.999,25.3,5.159,10550.206,1.3,525.432,17.31,0.2,50.1,1.6,0.707,1,0,0,0,0,0
371,SLV,2/1/2022,0.0,1.381,0.72,0.193,5.2,52.19,28.7,307.811,27.6,8.273,7292.458,2.2,167.295,8.87,2.5,18.8,1.3,0.673,0,0,0,1,0,0
372,SLV,2/2/2022,0.0,0.92,0.718,0.198,5.1,52.19,28.7,307.811,27.6,8.273,7292.458,2.2,167.295,8.87,2.5,18.8,1.3,0.673,0,0,0,1,0,0
373,SLV,2/3/2022,0.0,1.074,0.718,0.202,5.0,52.19,28.7,307.811,27.6,8.273,7292.458,2.2,167.295,8.87,2.5,18.8,1.3,0.673,0,0,0,1,0,0
374,SLV,2/4/2022,0.0,0.92,0.718,0.203,4.9,52.19,28.7,307.811,27.6,8.273,7292.458,2.2,167.295,8.87,2.5,18.8,1.3,0.673,0,0,0,1,0,0
375,SLV,2/5/2022,0.0,0.92,0.719,0.204,4.9,52.19,28.7,307.811,27.6,8.273,7292.458,2.2,167.295,8.87,2.5,18.8,1.3,0.673,0,0,0,1,0,0
376,SLV,2/6/2022,0.0,1.381,0.719,0.203,4.9,52.19,28.7,307.811,27.6,8.273,7292.458,2.2,167.295,8.87,2.5,18.8,1.3,0.673,0,0,0,1,0,0
377,SLV,2/7/2022,0.0,1.534,0.719,0.201,5.0,52.19,28.7,307.811,27.6,8.273,7292.458,2.2,167.295,8.87,2.5,18.8,1.3,0.673,0,0,0,1,0,0
378,GNQ,2/1/2022,17.932,0.0,0.142,0.0666,15.0,12.5,42.595,45.194,22.4,2.846,22604.873,36.8,202.812,7.78,1.6,24.6,2.1,0.592,1,0,0,0,0,0
379,GNQ,2/2/2022,0.0,0.0,0.123,0.0431,23.2,12.5,42.595,45.194,22.4,2.846,22604.873,36.8,202.812,7.78,1.6,24.6,2.1,0.592,1,0,0,0,0,0
380,GNQ,2/3/2022,0.0,0.0,0.17,0.0314,31.9,12.5,42.595,45.194,22.4,2.846,22604.873,36.8,202.812,7.78,1.6,24.6,2.1,0.592,1,0,0,0,0,0
381,GNQ,2/4/2022,11.725,0.0,0.216,0.0196,51.0,12.5,42.595,45.194,22.4,2.846,22604.873,36.8,202.812,7.78,1.6,24.6,2.1,0.592,1,0,0,0,0,0
382,GNQ,2/5/2022,0.0,0.0,0.226,0.0188,53.2,12.5,42.595,45.194,22.4,2.846,22604.873,36.8,202.812,7.78,1.6,24.6,2.1,0.592,1,0,0,0,0,0
383,GNQ,2/6/2022,0.0,0.0,0.235,0.0181,55.3,12.5,42.595,45.194,22.4,2.846,22604.873,36.8,202.812,7.78,1.6,24.6,2.1,0.592,1,0,0,0,0,0
384,GNQ,2/7/2022,3.449,0.0,0.243,0.0194,51.5,12.5,42.595,45.194,22.4,2.846,22604.873,36.8,202.812,7.78,1.6,24.6,2.1,0.592,1,0,0,0,0,0
385,ERI,2/1/2022,0.0,0.0,0.0975,0.03735,26.7,12.5,56.48,44.304,19.3,3.607,1510.459,36.8,311.11,6.05,0.2,11.4,0.7,0.459,1,0,0,0,0,0
386,ERI,2/2/2022,12.217,0.278,0.0975,0.03735,26.7,12.5,56.48,44.304,19.3,3.607,1510.459,36.8,311.11,6.05,0.2,11.4,0.7,0.459,1,0,0,0,0,0
387,ERI,2/3/2022,5.831,0.0,0.0975,0.03735,26.7,12.5,56.48,44.304,19.3,3.607,1510.459,36.8,311.11,6.05,0.2,11.4,0.7,0.459,1,0,0,0,0,0
388,ERI,2/4/2022,4.998,0.278,0.0975,0.03735,26.7,12.5,56.48,44.304,19.3,3.607,1510.459,36.8,311.11,6.05,0.2,11.4,0.7,0.459,1,0,0,0,0,0
389,ERI,2/5/2022,3.332,0.0,0.0975,0.03735,26.7,12.5,56.48,44.304,19.3,3.607,1510.459,36.8,311.11,6.05,0.2,11.4,0.7,0.459,1,0,0,0,0,0
390,ERI,2/6/2022,1.666,0.0,0.0975,0.03735,26.7,12.5,56.48,44.304,19.3,3.607,1510.459,36.8,311.11,6.05,0.2,11.4,0.7,0.459,1,0,0,0,0,0
391,ERI,2/7/2022,1.944,0.278,0.0975,0.03735,26.7,12.5,56.48,44.304,19.3,3.607,1510.459,36.8,311.11,6.05,0.2,11.4,0.7,0.459,1,0,0,0,0,0
392,EST,2/1/2022,4917.793,3.018,9.498,0.4819,2.1,62.91,54.63,31.033,42.7,19.452,29481.252,0.5,255.569,4.02,24.5,39.3,4.69,0.892,0,0,1,0,0,0
393,EST,2/2/2022,5418.099,1.509,9.41,0.5016,2.0,62.94,54.63,31.033,42.7,19.452,29481.252,0.5,255.569,4.02,24.5,39.3,4.69,0.892,0,0,1,0,0,0
394,EST,2/3/2022,5166.814,6.037,9.663,0.4954,2.0,62.96,54.63,31.033,42.7,19.452,29481.252,0.5,255.569,4.02,24.5,39.3,4.69,0.892,0,0,1,0,0,0
395,EST,2/4/2022,6038.389,4.528,9.596,0.5233,1.9,62.98,54.63,31.033,42.7,19.452,29481.252,0.5,255.569,4.02,24.5,39.3,4.69,0.892,0,0,1,0,0,0
396,EST,2/5/2022,5894.258,2.264,9.659,0.5276,1.9,62.99,54.63,31.033,42.7,19.452,29481.252,0.5,255.569,4.02,24.5,39.3,4.69,0.892,0,0,1,0,0,0
397,EST,2/6/2022,5316.981,2.264,9.453,0.5516,1.8,62.99,54.63,31.033,42.7,19.452,29481.252,0.5,255.569,4.02,24.5,39.3,4.69,0.892,0,0,1,0,0,0
398,EST,2/7/2022,3487.052,4.528,9.198,0.5628,1.8,63.01,54.63,31.033,42.7,19.452,29481.252,0.5,255.569,4.02,24.5,39.3,4.69,0.892,0,0,1,0,0,0
399,SWZ,2/1/2022,47.767,0.0,0.0975,0.03735,26.7,12.5,60.19,79.492,21.5,3.163,7738.975,36.8,333.436,3.94,1.7,16.5,2.1,0.611,1,0,0,0,0,0
400,SWZ,2/2/2022,26.442,0.853,0.0975,0.03735,26.7,12.5,60.19,79.492,21.5,3.163,7738.975,36.8,333.436,3.94,1.7,16.5,2.1,0.611,1,0,0,0,0,0
401,SWZ,2/3/2022,43.502,0.0,0.0975,0.03735,26.7,12.5,60.19,79.492,21.5,3.163,7738.975,36.8,333.436,3.94,1.7,16.5,2.1,0.611,1,0,0,0,0,0
402,SWZ,2/4/2022,29.854,0.853,0.0975,0.03735,26.7,12.5,60.19,79.492,21.5,3.163,7738.975,36.8,333.436,3.94,1.7,16.5,2.1,0.611,1,0,0,0,0,0
403,SWZ,2/5/2022,9.383,0.0,0.0975,0.03735,26.7,12.5,60.19,79.492,21.5,3.163,7738.975,36.8,333.436,3.94,1.7,16.5,2.1,0.611,1,0,0,0,0,0
404,SWZ,2/6/2022,1.706,0.853,0.0975,0.03735,26.7,12.5,60.19,79.492,21.5,3.163,7738.975,36.8,333.436,3.94,1.7,16.5,2.1,0.611,1,0,0,0,0,0
405,SWZ,2/7/2022,22.177,0.0,0.0975,0.03735,26.7,12.5,60.19,79.492,21.5,3.163,7738.975,36.8,333.436,3.94,1.7,16.5,2.1,0.611,1,0,0,0,0,0
406,ETH,2/1/2022,2.706,0.051,0.052,0.0568,17.6,12.5,40.74,104.957,19.8,3.526,1729.927,26.7,182.634,7.47,0.4,8.5,0.3,0.485,1,0,0,0,0,0
407,ETH,2/2/2022,2.672,0.025,0.052,0.0543,18.4,12.5,40.74,104.957,19.8,3.526,1729.927,26.7,182.634,7.47,0.4,8.5,0.3,0.485,1,0,0,0,0,0
408,ETH,2/3/2022,2.833,0.059,0.052,0.0513,19.5,12.5,40.74,104.957,19.8,3.526,1729.927,26.7,182.634,7.47,0.4,8.5,0.3,0.485,1,0,0,0,0,0
409,ETH,2/4/2022,1.383,0.017,0.051,0.045,22.2,12.5,40.74,104.957,19.8,3.526,1729.927,26.7,182.634,7.47,0.4,8.5,0.3,0.485,1,0,0,0,0,0
410,ETH,2/5/2022,1.408,0.008,0.051,0.0407,24.6,12.5,40.74,104.957,19.8,3.526,1729.927,26.7,182.634,7.47,0.4,8.5,0.3,0.485,1,0,0,0,0,0
411,ETH,2/6/2022,0.713,0.059,0.052,0.0373,26.8,12.5,40.74,104.957,19.8,3.526,1729.927,26.7,182.634,7.47,0.4,8.5,0.3,0.485,1,0,0,0,0,0
412,ETH,2/7/2022,1.171,0.085,0.058,0.0318,31.4,12.5,40.74,104.957,19.8,3.526,1729.927,26.7,182.634,7.47,0.4,8.5,0.3,0.485,1,0,0,0,0,0
413,FJI,2/1/2022,0.0,0.0,0.323,0.134,7.5,68.14,81.48,49.562,28.6,6.224,8702.975,1.4,412.82,14.49,10.2,34.8,2.3,0.743,0,0,0,0,1,0
414,FJI,2/2/2022,323.403,8.86,0.317,0.134,7.5,68.14,81.48,49.562,28.6,6.224,8702.975,1.4,412.82,14.49,10.2,34.8,2.3,0.743,0,0,0,0,1,0
415,FJI,2/3/2022,0.0,0.0,0.311,0.134,7.5,68.14,81.48,49.562,28.6,6.224,8702.975,1.4,412.82,14.49,10.2,34.8,2.3,0.743,0,0,0,0,1,0
416,FJI,2/4/2022,140.658,2.215,0.275,0.134,7.5,68.14,81.48,49.562,28.6,6.224,8702.975,1.4,412.82,14.49,10.2,34.8,2.3,0.743,0,0,0,0,1,0
417,FJI,2/5/2022,0.0,0.0,0.237,0.134,7.5,68.14,81.48,49.562,28.6,6.224,8702.975,1.4,412.82,14.49,10.2,34.8,2.3,0.743,0,0,0,0,1,0
418,FJI,2/6/2022,0.0,0.0,0.2,0.134,7.5,68.14,81.48,49.562,28.6,6.224,8702.975,1.4,412.82,14.49,10.2,34.8,2.3,0.743,0,0,0,0,1,0
419,FJI,2/7/2022,90.819,2.215,0.199,0.134,7.5,68.14,68.52,49.562,28.6,6.224,8702.975,1.4,412.82,14.49,10.2,34.8,2.3,0.743,0,0,0,0,1,0
420,FIN,2/1/2022,584.677,0.0,3.541,0.332,3.0,74.53,38.89,18.136,42.8,21.228,40585.721,0.5,153.507,5.76,18.3,22.6,3.28,0.938,0,0,1,0,0,0
421,FIN,2/2/2022,1448.716,3.965,3.462,0.34,2.9,74.56,38.89,18.136,42.8,21.228,40585.721,0.5,153.507,5.76,18.3,22.6,3.28,0.938,0,0,1,0,0,0
422,FIN,2/3/2022,1223.424,5.227,3.365,0.346,2.9,74.59,38.89,18.136,42.8,21.228,40585.721,0.5,153.507,5.76,18.3,22.6,3.28,0.938,0,0,1,0,0,0
423,FIN,2/4/2022,1252.983,3.064,3.35,0.345,2.9,75.25,38.89,18.136,42.8,21.228,40585.721,0.5,153.507,5.76,18.3,22.6,3.28,0.938,0,0,1,0,0,0
424,FIN,2/5/2022,0.0,0.0,3.288,0.347,2.9,75.3,38.89,18.136,42.8,21.228,40585.721,0.5,153.507,5.76,18.3,22.6,3.28,0.938,0,0,1,0,0,0
425,FIN,2/6/2022,0.0,0.0,3.251,0.351,2.8,74.92666666666666,38.89,18.136,42.8,21.228,40585.721,0.5,153.507,5.76,18.3,22.6,3.28,0.938,0,0,1,0,0,0
426,FIN,2/7/2022,3586.284,6.669,3.274,0.351,2.8,75.33,38.89,18.136,42.8,21.228,40585.721,0.5,153.507,5.76,18.3,22.6,3.28,0.938,0,0,1,0,0,0
427,FRA,2/1/2022,6128.222,5.458,14.563,0.341,2.9,76.59,72.22,122.578,42.0,19.718,38605.671,0.5,86.06,4.77,30.1,35.6,5.98,0.901,0,0,1,0,0,0
428,FRA,2/2/2022,4677.449,4.094,13.848,0.339,2.9,76.69,72.22,122.578,42.0,19.718,38605.671,0.5,86.06,4.77,30.1,35.6,5.98,0.901,0,0,1,0,0,0
429,FRA,2/3/2022,4069.176,3.916,13.154,0.336,3.0,76.75,72.22,122.578,42.0,19.718,38605.671,0.5,86.06,4.77,30.1,35.6,5.98,0.901,0,0,1,0,0,0
430,FRA,2/4/2022,3575.228,5.265,12.457,0.333,3.0,76.85,72.22,122.578,42.0,19.718,38605.671,0.5,86.06,4.77,30.1,35.6,5.98,0.901,0,0,1,0,0,0
431,FRA,2/5/2022,3182.077,2.521,11.951,0.33,3.0,76.93,72.22,122.578,42.0,19.718,38605.671,0.5,86.06,4.77,30.1,35.6,5.98,0.901,0,0,1,0,0,0
432,FRA,2/6/2022,2305.464,1.913,11.753,0.328,3.0,76.94,72.22,122.578,42.0,19.718,38605.671,0.5,86.06,4.77,30.1,35.6,5.98,0.901,0,0,1,0,0,0
433,FRA,2/7/2022,682.285,6.185,10.742,0.318,3.1,77.01,72.22,122.578,42.0,19.718,38605.671,0.5,86.06,4.77,30.1,35.6,5.98,0.901,0,0,1,0,0,0
434,GAB,2/1/2022,0.0,0.0,0.743,0.0613,16.3,10.5,60.19,7.859,23.1,4.45,16562.413,3.4,259.967,7.2,1.6,24.6,6.3,0.703,1,0,0,0,0,0
435,GAB,2/2/2022,97.857,0.0,0.728,0.0585,17.1,10.5,60.19,7.859,23.1,4.45,16562.413,3.4,259.967,7.2,1.6,24.6,6.3,0.703,1,0,0,0,0,0
436,GAB,2/3/2022,0.0,0.0,0.713,0.0597,16.7,10.5,60.19,7.859,23.1,4.45,16562.413,3.4,259.967,7.2,1.6,24.6,6.3,0.703,1,0,0,0,0,0
437,GAB,2/4/2022,43.443,0.439,0.722,0.0456,21.9,10.5,60.19,7.859,23.1,4.45,16562.413,3.4,259.967,7.2,1.6,24.6,6.3,0.703,1,0,0,0,0,0
438,GAB,2/5/2022,0.0,0.0,0.731,0.045,22.2,10.5,60.19,7.859,23.1,4.45,16562.413,3.4,259.967,7.2,1.6,24.6,6.3,0.703,1,0,0,0,0,0
439,GAB,2/6/2022,0.0,0.0,0.694,0.0474,21.1,10.5,60.19,7.859,23.1,4.45,16562.413,3.4,259.967,7.2,1.6,24.6,6.3,0.703,1,0,0,0,0,0
440,GAB,2/7/2022,50.465,0.0,0.656,0.0417,24.0,10.5,60.19,7.859,23.1,4.45,16562.413,3.4,259.967,7.2,1.6,24.6,6.3,0.703,1,0,0,0,0,0
441,GMB,2/1/2022,8.444,0.804,0.116,0.1438,7.0,12.5,13.89,207.566,17.5,2.339,1561.767,10.1,331.43,1.91,0.7,31.2,1.1,0.496,1,0,0,0,0,0
442,GMB,2/2/2022,0.0,0.0,0.115,0.1454,6.9,12.5,13.89,207.566,17.5,2.339,1561.767,10.1,331.43,1.91,0.7,31.2,1.1,0.496,1,0,0,0,0,0
443,GMB,2/3/2022,0.0,0.0,0.114,0.1469,6.8,12.5,13.89,207.566,17.5,2.339,1561.767,10.1,331.43,1.91,0.7,31.2,1.1,0.496,1,0,0,0,0,0
444,GMB,2/4/2022,6.836,0.0,0.115,0.1533,6.5,12.5,13.89,207.566,17.5,2.339,1561.767,10.1,331.43,1.91,0.7,31.2,1.1,0.496,1,0,0,0,0,0
445,GMB,2/5/2022,0.0,0.0,0.117,0.0186,53.8,12.5,13.89,207.566,17.5,2.339,1561.767,10.1,331.43,1.91,0.7,31.2,1.1,0.496,1,0,0,0,0,0
446,GMB,2/6/2022,0.0,0.0,0.119,0.0183,54.7,12.5,13.89,207.566,17.5,2.339,1561.767,10.1,331.43,1.91,0.7,31.2,1.1,0.496,1,0,0,0,0,0
447,GMB,2/7/2022,0.0,0.0,0.089,0.0245,40.9,12.5,13.89,207.566,17.5,2.339,1561.767,10.1,331.43,1.91,0.7,31.2,1.1,0.496,1,0,0,0,0,0
448,GEO,2/1/2022,6081.0,9.046,9.356,0.4795,2.1,30.73,50.0,65.032,38.7,14.864,9745.079,4.2,496.218,7.11,5.3,55.5,2.6,0.812,0,1,0,0,0,0
449,GEO,2/2/2022,6613.443,11.056,9.472,0.5069,2.0,30.76,50.0,65.032,38.7,14.864,9745.079,4.2,496.218,7.11,5.3,55.5,2.6,0.812,0,1,0,0,0,0
450,GEO,2/3/2022,5946.068,10.553,11.101,0.4525,2.2,30.79,50.0,65.032,38.7,14.864,9745.079,4.2,496.218,7.11,5.3,55.5,2.6,0.812,0,1,0,0,0,0
451,GEO,2/4/2022,5594.038,9.8,12.595,0.4136,2.4,30.81,50.0,65.032,38.7,14.864,9745.079,4.2,496.218,7.11,5.3,55.5,2.6,0.812,0,1,0,0,0,0
452,GEO,2/5/2022,5812.894,8.292,11.759,0.4579,2.2,30.83,50.0,65.032,38.7,14.864,9745.079,4.2,496.218,7.11,5.3,55.5,2.6,0.812,0,1,0,0,0,0
453,GEO,2/6/2022,4798.766,9.548,10.923,0.499,2.0,30.798333333333336,50.0,65.032,38.7,14.864,9745.079,4.2,496.218,7.11,5.3,55.5,2.6,0.812,0,1,0,0,0,0
454,GEO,2/7/2022,2823.025,8.543,9.691,0.5553,1.8,30.87,50.0,65.032,38.7,14.864,9745.079,4.2,496.218,7.11,5.3,55.5,2.6,0.812,0,1,0,0,0,0
455,DEU,2/1/2022,1938.166,2.241,4.393,0.444,2.3,74.83,48.15,237.016,46.6,21.453,45229.245,0.5,156.139,8.31,28.2,33.1,8.0,0.947,0,0,1,0,0,0
456,DEU,2/2/2022,2485.064,2.336,4.406,0.444,2.3,74.91,48.15,237.016,46.6,21.453,45229.245,0.5,156.139,8.31,28.2,33.1,8.0,0.947,0,0,1,0,0,0
457,DEU,2/3/2022,2814.287,1.955,4.42,0.444,2.3,74.99,48.15,237.016,46.6,21.453,45229.245,0.5,156.139,8.31,28.2,33.1,8.0,0.947,0,0,1,0,0,0
458,DEU,2/4/2022,2965.871,2.026,4.433,0.444,2.3,75.08,48.15,237.016,46.6,21.453,45229.245,0.5,156.139,8.31,28.2,33.1,8.0,0.947,0,0,1,0,0,0
459,DEU,2/5/2022,2596.112,2.05,4.446,0.444,2.3,75.14,48.15,237.016,46.6,21.453,45229.245,0.5,156.139,8.31,28.2,33.1,8.0,0.947,0,0,1,0,0,0
460,DEU,2/6/2022,1587.274,0.489,4.46,0.444,2.3,75.16,48.15,237.016,46.6,21.453,45229.245,0.5,156.139,8.31,28.2,33.1,8.0,0.947,0,0,1,0,0,0
