,iso_code,date,new_cases_per_million,new_deaths_per_million,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,people_fully_vaccinated_per_hundred,stringency_index,population_density,median_age,aged_65_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,human_development_index,continent_Africa,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America
1112,ESP,2/7/2022,4187.702,11.338,3.636,0.28,3.6,82.04,46.76,93.105,45.5,19.436,34272.36,1.0,99.403,7.17,27.4,31.4,2.97,0.904,0,0,1,0,0,0
1113,LKA,2/1/2022,52.89,1.535,0.663,0.0868,11.5,64.8,52.78,341.955,34.1,10.069,11669.077,0.7,197.093,10.68,0.3,27.0,3.6,0.782,0,1,0,0,0,0
1114,LKA,2/2/2022,53.774,0.837,0.664,0.0891,11.2,64.86,52.78,341.955,34.1,10.069,11669.077,0.7,197.093,10.68,0.3,27.0,3.6,0.782,0,1,0,0,0,0
1115,LKA,2/3/2022,54.937,1.07,0.673,0.0746,13.4,64.93,52.78,341.955,34.1,10.069,11669.077,0.7,197.093,10.68,0.3,27.0,3.6,0.782,0,1,0,0,0,0
1116,LKA,2/4/2022,57.821,1.349,0.66,0.0789,12.7,65.01914569261798,52.78,341.955,34.1,10.069,11669.077,0.7,197.093,10.68,0.3,27.0,3.6,0.782,0,1,0,0,0,0
1117,LKA,2/5/2022,59.868,1.302,0.648,0.0835,12.0,65.17,52.78,341.955,34.1,10.069,11669.077,0.7,197.093,10.68,0.3,27.0,3.6,0.782,0,1,0,0,0,0
1118,LKA,2/6/2022,61.915,1.07,0.644,0.0868,11.5,65.19,52.78,341.955,34.1,10.069,11669.077,0.7,197.093,10.68,0.3,27.0,3.6,0.782,0,1,0,0,0,0
1119,LKA,2/7/2022,102.897,1.209,0.671,0.0945,10.6,65.22,52.78,341.955,34.1,10.069,11669.077,0.7,197.093,10.68,0.3,27.0,3.6,0.782,0,1,0,0,0,0
1120,SDN,2/1/2022,12.826,0.022,0.11739974871412759,0.0301212014306381,33.91852771497352,6.576796846415552,11.11,23.258,19.7,3.548,4466.507,16.0,431.388,15.67,2.0,35.119285147300005,0.8,0.51,1,0,0,0,0,0
1121,SDN,2/2/2022,9.241,2.026,0.11726560992689411,0.030178895699718263,33.860606943601596,4.42,11.11,23.258,19.7,3.548,4466.507,16.0,431.388,15.67,2.0,34.893626422925855,0.8,0.51,1,0,0,0,0,0
1122,SDN,2/3/2022,5.589,1.225,0.11739966322532666,0.03012024748090236,33.91972766981567,5.563895990407536,11.11,23.258,19.7,3.548,4466.507,16.0,431.388,15.67,2.0,7.7,0.8,0.51,1,0,0,0,0,0
1123,SDN,2/4/2022,0.0,0.0,0.11720076880791,0.03227977138080569,32.94029032614499,6.880750010889092,11.11,23.258,19.7,3.548,4466.507,16.0,431.388,15.67,2.0,7.7,0.8,0.51,1,0,0,0,0,0
1124,SDN,2/5/2022,0.0,0.0,0.11720076880791,0.03227977138080569,32.94029032614499,6.880750010889092,11.11,23.258,19.7,3.548,4466.507,16.0,431.388,15.67,2.0,7.7,0.8,0.51,1,0,0,0,0,0
1125,SDN,2/6/2022,0.0,0.0,0.11720076880791,0.03227977138080569,32.94029032614499,6.880750010889092,11.11,23.258,19.7,3.548,4466.507,16.0,431.388,15.67,2.0,7.7,0.8,0.51,1,0,0,0,0,0
1126,SDN,2/7/2022,7.125,0.356,0.11739968162881786,0.030120447659969966,33.919475808672374,5.272373255139111,11.11,23.258,19.7,3.548,4466.507,16.0,431.388,15.67,2.0,7.7,0.8,0.51,1,0,0,0,0,0
1127,SUR,2/1/2022,315.986,6.759,1.191,0.203650670895202,6.242582005170606,39.41,60.19,3.612,29.6,6.933,13767.119,1.6570824594836746,258.314,12.54,7.4,42.9,3.1,0.738,0,0,0,0,0,1
1128,SUR,2/2/2022,868.54,6.759,1.19,0.417,2.4,64.13632071571008,60.19,3.612,29.6,6.933,13767.119,3.4,258.314,12.54,7.4,42.9,3.1,0.738,0,0,0,0,0,1
1129,SUR,2/3/2022,655.629,5.069,1.141,0.3977460732776054,2.7418269599746807,56.50413164776706,60.19,3.612,29.6,6.933,13767.119,3.399999999999999,258.314,12.54,7.4,42.9,3.1,0.738,0,0,0,0,0,1
1130,SUR,2/4/2022,665.768,0.0,0.938,0.417,2.4,56.68816625216288,60.19,3.612,29.6,6.933,13767.119,3.3999999999999995,258.314,12.54,7.4,42.9,3.1,0.738,0,0,0,0,0,1
1131,SUR,2/5/2022,253.465,8.449,0.73,0.5534274621530744,2.674097448968053,66.01705843137513,60.19,3.612,29.6,6.933,13767.119,0.5,258.314,12.54,7.4,42.9,3.1,0.738,0,0,0,0,0,1
1132,SUR,2/6/2022,217.98,6.759,0.61,0.45464600851054704,91.61313647619988,72.41664017527968,60.19,3.612,29.6,6.933,13767.119,0.5,258.314,12.54,7.4,42.9,3.1,0.738,0,0,0,0,0,1
1133,SUR,2/7/2022,604.936,3.38,0.546,0.34367353326250355,3.741754691701345,55.47974624528863,60.19,3.612,29.6,6.933,13767.119,3.3999999999999995,258.314,12.54,7.4,42.9,3.1,0.738,0,0,0,0,0,1
1134,SWE,2/1/2022,11166.558,10.433,6.874,0.5337,1.9,82.0990235282502,50.0,24.718,41.0,19.985,46949.283,0.5,133.982,4.79,18.8,18.9,2.22,0.945,0,0,1,0,0,0
